COCONUT_ID,SMILES,Molecular_Weight,NP_Likeness,QED_Score,Synthetic_Accessibility
CNP0214087.1,C[C@@H]1CC[C@@H](C(C)(C)O)[C@H]2C=C(C(=O)O)CC[C@H]21,252.35399999999996,2.138154742557066,0.7941962671008992,4.143936393534094
CNP0435254.1,CC(=O)O[C@H]1C/C(C)=C/[C@H](O)C[C@@H](C)/C=C/[C@@]2(C)CC[C@@H](C(C)(C)OC(C)=O)[C@H]12,406.5630000000003,2.9578023224951795,0.5482842276640901,5.210940902989796
CNP0253167.0,CC1(C)CCCC2(C)C1CCC1(C)OC3=CC(=O)OC(O)C3=CC12,332.44,3.340727239427046,0.6872520782157445,4.82694222759814
CNP0311905.2,COC1=CC=C2C(C)=C(CCC(=O)N[C@H]3CCOC(C)(C)C3)C(=O)OC2=C1C,387.47600000000017,-0.2738372182302249,0.795598098276356,3.0537891370605426
CNP0438147.1,CC(=O)O[C@@H]1C[C@]2(C)C3CC[C@@]4(C)C(CC[C@@H]4[C@H](C)[C@@H]4O[C@H]4[C@@H](C)C(C)C)C3=CCC2[C@H](OS(=O)(=O)[O-])[C@H]1O.[Na+],590.7550000000003,2.7100559079234783,0.1184805553088883,5.65749009201283
CNP0079226.2,CC[C@H](C)C(=O)[C@@]12C(=O)C(CC=C(C)C)=C3O[C@H](C(C)(C)O)C[C@]3(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O,566.8230000000004,2.8103634506043385,0.2022547295498007,6.510004691779156
CNP0583070.2,CC[C@@H](C)[C@]12OC3=CC(C4=C(O)C(=O)C(C5=CC=C(O)C=C5)=C(O)C4=O)=CC=C3O[N@@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,594.5730000000001,1.3490384699677749,0.1362994994289369,4.911947002319248
CNP0188607.1,C[C@@]12CCC[C@@](C)(C(=O)O)[C@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@](C)(O)C3,320.473,3.131417773136574,0.7597114642501475,5.551728739010361
CNP0242685.1,C=C(C)C(O)CC[C@](C)(O[C@@H]1O[C@H](C)[C@H](O)[C@H](O)[C@H]1O)[C@H]1CCC(=C)[C@@H](O)C1,400.5120000000002,2.6806647148019764,0.4048739529711148,5.085658896014015
CNP0246462.5,CC[C@H]1CN2CCC3=C(NC4=CC=CC=C34)[C@H]2C[C@@H]1/C(=C\OC)C(=O)OC,368.47700000000015,1.4362086198404147,0.5064131480627793,3.858637398382034
CNP0354386.0,C=C1CCC2C(C)C(=O)OC2C2C(=C)C(OC(=O)C(C)=CC)CC12,330.4240000000001,3.338419037991892,0.4410289072626203,4.735279794305617
CNP0233780.2,CC1=CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC[C@](C)(O)[C@H](O)CO,324.505,3.092678620926565,0.6762675036563587,4.445799133530254
CNP0304467.1,C[C@]12CN3C[C@](C)(CN(C1)C3(CO)C1CCCCC1)C2=O,292.423,0.6101554545743286,0.8371525588364058,4.605246155770959
CNP0452014.0,CCCCCC(=O)CC(=O)C=CC1=CC(OC)=C(O)C(N2C=C3N=CC=C3C2=C2CCCCC2)=C1,474.60100000000034,1.6163487606798117,0.3009473271227277,3.5552457550970207
CNP0100720.0,CCOCC=CC1=CC=C(O)C(OC)=C1,208.25699999999998,0.9594294959877598,0.7552532291255244,2.156566085836884
CNP0143655.0,CC#CC#CC#CC1=CC(Cl)=CC=C1O,214.65099999999998,1.1737313091536068,0.6580493572858277,3.1648496023204
CNP0602963.2,CCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC(C)C,947.6089999999988,0.2590936703723138,0.0343339183672051,3.360828869034939
CNP0508317.1,CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C,891.5009999999992,0.2755440621419845,0.0343857688799165,3.291253424610354
