ChEMBL_ID,SMILES,pIC50,Activity_Label
CHEMBL3754585,Br.BrCC1CN=C(Nc2ccccn2)S1,3.958607314841775,0
CHEMBL5417346,Br.CC[N+](CC)(CCCCCn1c(=O)cc(C)n(CCCCCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1[N+](=O)[O-],10.0,1
CHEMBL5440753,Br.CC[N+](CC)(CCCCCn1c(=O)cc(C)n(CCCCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1[N+](=O)[O-],9.397940008672037,1
CHEMBL5434553,Br.CC[N+](CC)(CCCCCn1c(=O)cc(C)n(CCCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1[N+](=O)[O-],9.221848749616356,1
CHEMBL5396497,Br.CC[N+](CC)(CCCCCn1c(=O)cc(C)n(CCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1[N+](=O)[O-],8.154901959985743,1
CHEMBL4779999,Brc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,7.130768280269024,1
CHEMBL4519496,Brc1ccc(-c2nnn3c2C2c4ccccc4CCN2Cc2ccccc2-3)cc1,6.6020599913279625,1
CHEMBL4526428,Brc1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1.Cl,4.892790030352131,0
CHEMBL1766143,Brc1ccc(CN2CCN(c3nccc(NCc4ccccc4)n3)CC2)cc1,4.5934598195660445,0
CHEMBL4741398,Brc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,6.876148359032914,1
CHEMBL5631356,Brc1ccc(Cn2cc(CNC34CC5CC(CC(C5)C3)C4)nn2)cc1,7.036212172654444,1
CHEMBL4779440,Brc1ccc([N+]2=Cc3ccccc3CC2)cc1.[Br-],4.978810700930062,0
CHEMBL330004,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,7.300821784066763,1
CHEMBL3116301,Brc1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2CCN1CCCCC1,5.0,0
CHEMBL147517,C#CC(C)(C)OC[n+]1ccn(C)c1/C=N/O.[Cl-],4.616184634019569,0
CHEMBL357981,C#CC(C)C(C)OC[n+]1ccn(C)c1/C=N/O.[Cl-],4.896196279044043,0
CHEMBL151861,C#CC(C)NCCc1cccc(OC(=O)N(C)C)c1,6.769551078621726,1
CHEMBL357953,C#CC(C)NCCc1cccc(OC(=O)N(C)CC)c1,4.856985199745905,0
CHEMBL348216,C#CC(C)OC[n+]1ccn(C)c1/C=N/O.[Cl-],4.924453038607469,0
CHEMBL147025,C#CC1(OC[n+]2ccn(C)c2/C=N/O)CCCC1.[Cl-],4.616184634019569,0
CHEMBL356000,C#CC1CCCCC1OC[n+]1ccn(C)c1/C=N/O.[Cl-],4.692503962086787,0
CHEMBL148771,C#CCC1CCCc2ccc(OC(=O)N(C)CC)cc21,4.280668713016273,0
CHEMBL5394478,C#CCCCCCCCCCN(C)C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12,6.909389292171594,1
CHEMBL150164,C#CCCCC[n+]1ccc(/C=N/O)cc1.[Cl-],3.515700160653214,0
CHEMBL149017,C#CCCCC[n+]1ccccc1/C=N/O.[Cl-],4.211124884224583,0
CHEMBL149084,C#CCCCC[n+]1ccn(C(C)(C)C)c1/C=N/O.[Cl-],4.115771230367396,0
CHEMBL423397,C#CCCCC[n+]1ccn(COC)c1/C=N/O.[Cl-],3.7328282715969863,0
CHEMBL150156,C#CCCCC[n+]1cn(C)c(/C=N/O)n1.[Cl-],4.204119982655925,0
CHEMBL346399,C#CCCCOC[n+]1ccn(C)c1/C=N/O.[Cl-],4.554395796726403,0
CHEMBL150212,C#CCCOC[n+]1ccc(/C=N/O)cc1.[Cl-],4.015472686656207,0
CHEMBL355986,C#CCCOC[n+]1ccn(C(C)(C)C)c1/C=N/O.[Cl-],3.469800301796918,0
CHEMBL149026,C#CCCOC[n+]1ccn(C)c1/C=N/O.[Cl-],4.838631997765025,0
CHEMBL147465,C#CCCOC[n+]1ccn(C)c1C.[Cl-],4.568636235841013,0
CHEMBL147527,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CC)c1,3.630784142589857,0
CHEMBL343673,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CCC)c1,4.480172006224281,0
CHEMBL542016,C#CCN(C)C1CCc2c(OC(=O)N(C)CC)cccc21.Cl,4.826813731587726,0
CHEMBL555506,C#CCN(C)C1CCc2ccc(OC(=O)N(C)C)cc21.Cl,4.889410289700751,0
CHEMBL554055,C#CCN(C)C1CCc2ccc(OC(=O)N(C)CC)cc21.Cl,2.886056647693163,0
CHEMBL545798,C#CCN(C)C1CCc2ccc(OC(=O)N(C)CCC)cc21.Cl,3.0,0
CHEMBL1193856,C#CCN(C)C1CCc2cccc(OC(=O)N(C)C)c21,3.136677139879544,0
CHEMBL541363,C#CCN(C)C1CCc2cccc(OC(=O)N(C)CC)c21.Cl,3.3575354797578787,0
CHEMBL544166,C#CCN(C)C1CCc2cccc(OC(=O)N(C)CCC)c21.Cl,3.0,0
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,3.3010299956639813,0
CHEMBL151559,C#CCN(C)CCc1cccc(OC(=O)N(C)CC)c1,4.779891911959945,0
CHEMBL3407583,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,4.8124792791635365,0
CHEMBL491527,C#CCN(C)Cc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1,4.565431095965801,0
CHEMBL1788297,C#CCN(C)[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21.Cl,2.9208187539523753,0
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,3.3010299956639813,0
CHEMBL545797,C#CCN(CC)C1CCc2ccc(OC(=O)N(C)C)cc21.Cl,4.747146969020107,0
CHEMBL5417071,C#CCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL5398025,C#CCN(CCc1ccc(O)cc1)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL5422164,C#CCN(CCc1ccc(OC)cc1)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL5427121,C#CCN(CCc1ccc(OCC=C)cc1)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL5428807,C#CCN(CCc1cccc(OC)c1)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL5400426,C#CCN(CCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL5394805,C#CCN(CCc1ccccc1OC)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL3901082,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)C1CCN(Cc2ccccc2)CC1,4.192464971931146,0
CHEMBL3910142,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CCC1CCN(Cc2ccccc2)CC1,7.5376020021010435,1
CHEMBL4780248,C#CCN1CCC(CO)CC1,4.0,0
CHEMBL4777039,C#CCN1CCC(COC(=O)N(C)CC)CC1,4.0,0
CHEMBL4792289,C#CCN1CCC(COC(=O)Nc2ccc(C(C)C)cc2)CC1,4.0,0
CHEMBL4779214,C#CCN1CCC(COC(=O)Nc2ccccc2)CC1,4.0,0
CHEMBL4792299,C#CCN1CCC(O)CC1,4.0,0
CHEMBL4793319,C#CCN1CCC(OC(=O)N(C)CC)CC1,4.0,0
CHEMBL4792634,C#CCN1CCC(OC(=O)Nc2ccc(C(C)C)cc2)CC1,4.0,0
CHEMBL4791143,C#CCN1CCC(OC(=O)Nc2ccccc2)CC1,4.0,0
CHEMBL4780765,C#CCN1CCCC(CO)C1,4.0,0
CHEMBL4786153,C#CCN1CCCC(COC(=O)N(C)CC)C1,4.0,0
CHEMBL4779749,C#CCN1CCCC(COC(=O)Nc2ccc(C(C)C)cc2)C1,4.0,0
CHEMBL4783379,C#CCN1CCCC(COC(=O)Nc2ccccc2)C1,4.0,0
CHEMBL4782857,C#CCN1CCCC(O)C1,4.0,0
CHEMBL4789240,C#CCN1CCCC(OC(=O)N(C)CC)C1,4.0,0
CHEMBL4798315,C#CCN1CCCC(OC(=O)Nc2ccc(C(C)C)cc2)C1,4.0,0
CHEMBL4780895,C#CCN1CCCC(OC(=O)Nc2ccccc2)C1,4.0,0
CHEMBL151923,C#CCNC(C)Cc1cccc(OC(=O)N(C)CC)c1,4.4698003017969175,0
CHEMBL151922,C#CCNC(C)Cc1cccc(OC(=O)N(C)CCC)c1,4.718966632752273,0
CHEMBL147031,C#CCNC(C)Cc1cccc(OC(=O)N(C)CCCC)c1,4.913640169325252,0
CHEMBL4579904,C#CCNC1CCCc2ccc(OC(=O)N(C)CC)cc21,4.280668713016273,0
CHEMBL544165,C#CCNC1CCc2c(Cl)cc(OC(=O)N(C)CC)cc21.Cl,4.5934598195660445,0
CHEMBL556161,C#CCNC1CCc2c(Cl)cc(OC(=O)N(C)CCC)cc21.Cl,4.357535479757878,0
CHEMBL1195259,C#CCNC1CCc2c(OC(=O)N(C)C)cccc21,4.0655015487564325,0
CHEMBL554179,C#CCNC1CCc2c(OC(=O)N(C)C)cccc21.Cl,7.275724130399211,1
CHEMBL1193656,C#CCNC1CCc2c(OC(=O)N(C)CC)cccc21,3.8239087409443187,0
CHEMBL4473282,C#CCNC1CCc2cc(Cl)c(OC(=O)N(C)CCC)cc21,4.357535479757878,0
CHEMBL543215,C#CCNC1CCc2ccc(OC(=O)N(C)C3CCCCC3)cc21.Cl,4.3851027839668655,0
CHEMBL544636,C#CCNC1CCc2ccc(OC(=O)N(C)CC)cc21.Cl,4.327902142064283,0
CHEMBL151225,C#CCNC1CCc2ccc(OC(=O)N(C)CC)cc2C1,3.6903698325741012,0
CHEMBL555592,C#CCNC1CCc2ccc(OC(=O)N(C)CCC)cc21.Cl,4.835647144215563,0
CHEMBL541885,C#CCNC1CCc2ccc(OC(=O)N(C)CCCC)cc21.Cl,4.94692155651658,0
CHEMBL556028,C#CCNC1CCc2ccc(OC(=O)N(C)CCCCCC)cc21.Cl,4.804100347590766,0
CHEMBL554056,C#CCNC1CCc2ccc(OC(=O)N(CC)C3CCCCC3)cc21.Cl,4.747146969020107,0
CHEMBL539571,C#CCNC1CCc2ccc(OC(=O)N(CC)CCCC)cc21.Cl,4.140261433802853,0
CHEMBL553498,C#CCNC1CCc2ccc(OC(=O)NCC)cc21.Cl,4.863279432843593,0
CHEMBL545334,C#CCNC1CCc2ccc(OC(=S)N(C)C)cc21.Cl,3.3010299956639813,0
CHEMBL541620,C#CCNC1CCc2ccc(OC(=S)N(C)CC)cc21.Cl,3.3010299956639813,0
CHEMBL544635,C#CCNC1CCc2cccc(OC(=O)N(C)CC)c21.Cl,3.279840696594043,0
CHEMBL542981,C#CCNC1CCc2cccc(OC(=O)N(C)CCC)c21.Cl,4.33913452199613,0
CHEMBL4212275,C#CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,7.333482019445119,1
CHEMBL347503,C#CCNCCc1cccc(OC(=O)N(C)C)c1,6.657577319177793,1
CHEMBL151883,C#CCNCCc1cccc(OC(=O)N(C)CC)c1,4.519993057042849,0
CHEMBL450931,C#CCNCCc1cccc(OC(=O)N(C)CCC)c1,4.8124792791635365,0
CHEMBL45069,C#CCNCc1cc2cc(OCc3ccccc3)ccc2[nH]1,4.0,0
CHEMBL255230,C#CCN[C@@H]1CCc2cc(Cl)c(OC(=O)N(C)CCC)cc21,4.357535479757878,0
CHEMBL255231,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21,4.38912079651592,0
CHEMBL5219232,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21.C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21,3.0,0
CHEMBL1788299,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21.Cl,4.497572880015567,0
CHEMBL2093013,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CCC)cc21.Cl,4.966576244513051,0
CHEMBL1788306,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CCCC)cc21.Cl,4.935542010773082,0
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,7.721246399047171,1
CHEMBL1201142,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O,4.0,0
CHEMBL2093014,C#CCN[C@H]1CCc2ccc(OC(=O)N(C)CC)cc21.Cl,4.45717457304082,0
CHEMBL4632951,C#CCNc1c2c(nc3cc(Cl)ccc13)CCCC2,8.0268721464003,1
CHEMBL4633540,C#CCNc1c2c(nc3ccccc13)CCCC2,7.294992040666664,1
CHEMBL5596159,C#CCNc1ccccc1-c1cc(-c2ccc(OCCN3CCCCC3)cc2)nc(N)n1,4.3979400086720375,0
CHEMBL4225157,C#CCNc1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,9.0,1
CHEMBL148832,C#CCOC[n+]1ccn(C)c1/C=N/O.[Cl-],4.661543506395395,0
CHEMBL1922541,C#CCOP(C)(=O)OC(C(=O)OC)C(F)(F)F,4.360513510731414,0
CHEMBL1922540,C#CCOP(C)(=O)OC(C(F)(F)F)C(F)(F)F,4.187086643357144,0
CHEMBL4790416,C#CCOc1ccc(-c2cc(-c3ccc(OCCN4CCOCC4)cc3)nc(N)n2)cc1,6.516270100999976,1
CHEMBL5403494,C#CCOc1ccc(CCN(CC#C)Cc2cccc(OC)c2OCc2ccccc2)cc1,5.0,0
CHEMBL5397813,C#CCOc1ccc(CCN(CC=C)Cc2cccc(OC)c2OCc2ccccc2)cc1,5.0,0
CHEMBL5199704,C#CCOc1cccc(-c2cc(-c3ccc(OCCN4CCOCC4)cc3)nc(C)n2)c1,8.020451625295905,1
CHEMBL126939,C(=C/C1CCN(Cc2ccccc2)CC1)\c1noc2ccccc12,6.678596051151363,1
CHEMBL1081613,C(=C/C[n+]1ccccc1)\C[n+]1ccccc1.[Br-].[Br-],2.640164517660112,0
CHEMBL96246,C(=C\C1CCN(Cc2ccccc2)CC1)\c1noc2ccccc12,6.6777807052660805,1
CHEMBL1669490,C(=C\C[n+]1ccc2ccccc2c1)\C[n+]1ccc2ccccc2c1.[Cl-].[Cl-],4.769551078621726,0
CHEMBL1076550,C(=C\C[n+]1ccccc1)\C[n+]1ccccc1.[Cl-].[Cl-],2.701146923590293,0
CHEMBL4560804,C/C(=C/CC[C@H](CO)c1cc2cc(O)c(O)cc2o1)CO,4.543633966870957,0
CHEMBL5267312,C/C(=C\C1=CCN(C(=O)CCc2ccccc2)C(=O)C1)N1C(=O)c2ccccc2C1=O,7.2575891194195075,1
CHEMBL1915764,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O)CO,4.508218224415835,0
CHEMBL1915760,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)C(=O)O,4.675614655697325,0
CHEMBL240972,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)CO,4.57218942732401,0
CHEMBL136135,C/C=C(\C)C(=O)NC1=CC[C@@]2(C)[C@@H](CC[C@H]3C4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)C1=O,4.860000083248981,0
CHEMBL139424,C/C=C(\C)C(=O)N[C@@H]1C=C2CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1O,4.800000052738446,0
CHEMBL337494,C/C=C(\C)C(=O)N[C@@H]1[C@H](O)C2CC[C@H]3C4=CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1O,4.480000028175458,0
CHEMBL421920,C/C=C(\C)C(=O)N[C@@H]1[C@H](OC(C)=O)[C@@H]2CC[C@@H]3[C@H](CC[C@]4(C)[C@@H]([C@H](C)N(C)C)CC[C@@H]34)[C@@]2(C)C[C@@H]1O,3.739999990121752,0
CHEMBL343054,C/C=C(\C)C(=O)N[C@@H]1[C@H](OC(C)=O)[C@@H]2CC[C@H]3C4=CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1O,4.210000001311122,0
CHEMBL342245,C/C=C(\C)C(=O)N[C@H]1C(OC(C)=O)C[C@@]2(C)C(CC[C@H]3C4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)[C@H]1OC(C)=O,4.300000029139088,0
CHEMBL2368067,C/C=C(\C)C(=O)N[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)[C@H]1O,4.519999959791458,0
CHEMBL1443379,C/C=C(\C)C(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,4.0,0
CHEMBL1651048,C/C=C1/C(=O)C[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](N(C)C)CC[C@@]45C[C@@]35CC[C@]12C,4.235077015350112,0
CHEMBL3355594,C/C=C1/[C@@H]2Cc3[nH]c(=O)ccc3[C@@]1(N)C[C@]1(C)O[C@H]21,4.916855856856948,0
CHEMBL594186,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C(=C/c1ccccc1)CCCCC)c1ccc(=O)[nH]c1C2,7.292429823902063,1
CHEMBL594187,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C(C)=C/c1ccccc1)c1ccc(=O)[nH]c1C2,7.6020599913279625,1
CHEMBL606372,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccc(N(C)C)cc1)c1ccc(=O)[nH]c1C2,7.3979400086720375,1
CHEMBL595114,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccccc1)c1ccc(=O)[nH]c1C2,7.619788758288394,1
CHEMBL606348,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1cc(OC)cc(OC)c1)c1ccc(=O)[nH]c1C2,7.5376020021010435,1
CHEMBL596236,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(C#N)cc1)c1ccc(=O)[nH]c1C2,7.657577319177793,1
CHEMBL595115,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(N(C)C)cc1)c1ccc(=O)[nH]c1C2,7.508638306165727,1
CHEMBL604478,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(O)c(OC)c1)c1ccc(=O)[nH]c1C2,7.795880017344075,1
CHEMBL605303,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(O)c(OCC)c1)c1ccc(=O)[nH]c1C2,7.6020599913279625,1
CHEMBL594870,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(OC)cc1)c1ccc(=O)[nH]c1C2,7.508638306165727,1
CHEMBL593933,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(OC)cc1OC)c1ccc(=O)[nH]c1C2,7.075720713938118,1
CHEMBL596457,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccccc1OS(=O)(=O)[O-])c1ccc(=O)[nH]c1C2.[Na+],7.3872161432802645,1
CHEMBL395280,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,7.09648784590773,1
CHEMBL3338388,C/C=C1\[C@H]2C=C(C)C[C@]1(NC1OCC3=C4CC(C)(C)C[C@H]4[C@@H](C)[C@H](O)CC31O)c1ccc(=O)[nH]c1C2,6.958607314841775,1
CHEMBL3338389,C/C=C1\[C@H]2C=C(C)C[C@]1(NC1OCC3=C4CC(C)(C)[C@H](O)[C@H]4[C@@H](C)CCC31O)c1ccc(=O)[nH]c1C2,7.221848749616356,1
CHEMBL158946,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,7.221848749616356,1
CHEMBL156861,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,6.7447274948966935,1
CHEMBL155754,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,6.638272163982407,1
CHEMBL442287,C=C(C)CN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1,7.045757490560675,1
CHEMBL294292,C=C(C)C[N+](C)(C)c1ccc(O)cc1.[Br-],5.0,0
CHEMBL61126,C=C(C)C[N+](C)(C)c1cccc(O)c1.[Br-],5.0,0
CHEMBL305386,C=C(C)C[N+](C)(C)c1cccc(OC)c1.[Br-],5.0,0
CHEMBL294674,C=C(C)C[N+](C)(C)c1ccccc1O.[Br-],5.0,0
CHEMBL294152,C=C(C)C[N+](C)(C)c1ccccc1OC.[Br-],5.0,0
CHEMBL4128191,C=C(C)[C@@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@H](C(C)(C)O)C3)[C@@]1(C(=O)C(C)C)C2=O,4.969805214643249,0
CHEMBL453641,C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,4.375717904164332,0
CHEMBL4128985,C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@@H](C(C)(C)O)C1,4.600845666041783,0
CHEMBL4125708,C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@H](C(C)(C)O)C1,4.577902836868289,0
CHEMBL4128040,C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@H](C(C)(C)O)C3)[C@@]1(C(=O)C(C)C)C2=O,4.707743928643524,0
CHEMBL461949,C=C(C)[C@H](O)Cc1cc2ccc(=O)oc2cc1O,3.886056647693163,0
CHEMBL3581573,C=C(C)[C@H]1CC[C@@](C)(O)[C@@H](C2=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C2O)C1,4.5951662833800615,0
CHEMBL5178216,C=C(C)[C@]1(O)CC[C@@]2(C)C3=Cc4c(cc(-c5cccnc5)oc4=O)O[C@]3(C)[C@@H](O)C[C@@H]2[C@@]12CCC(=O)OC2,4.856985199745905,0
CHEMBL561846,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@](C)(CO)[C@@H]1C[C@@H]3O,4.642065152999546,0
CHEMBL5176633,C=C1c2[nH]c3ccc(OC)cc3c2C2[C@@H](CC)C1CCN2C,3.5543957967264026,0
CHEMBL1161717,C=C1c2ccc(Cl)cc2N=C2CCCCCN12,6.799998134593398,1
CHEMBL454594,C=CC(=O)N1C/C(=C\c2ccc(C)cc2)C(=O)/C(=C/c2ccc(C)cc2)C1,4.743282254022513,0
CHEMBL152675,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2)C(=O)/C(=C/c2ccc(Cl)cc2)C1,4.656788409820252,0
CHEMBL2332546,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2Cl)C(=O)/C(=C/c2ccc(Cl)cc2Cl)C1,4.80271944187438,0
CHEMBL350032,C=CC(=O)N1C/C(=C\c2ccc(F)cc2)C(=O)/C(=C/c2ccc(F)cc2)C1,4.820448208834812,0
CHEMBL2332547,C=CC(=O)N1C/C(=C\c2cccc3ccccc23)C(=O)/C(=C/c2cccc3ccccc23)C1,4.858863909879261,0
CHEMBL156016,C=CC(=O)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccccc2)C1,4.752517739322946,0
CHEMBL2332538,C=CC(=O)N1C/C(=C\c2ccccc2C)C(=O)/C(=C/c2ccccc2C)C1,4.759700417997288,0
CHEMBL2332535,C=CC(=O)N1C/C(=C\c2ccccc2Cl)C(=O)/C(=C/c2ccccc2Cl)C1,4.787279845582158,0
CHEMBL2332536,C=CC(=O)N1C/C(=C\c2ccccc2F)C(=O)/C(=C/c2ccccc2F)C1,4.927750102386486,0
CHEMBL3085398,C=CC(C)(C)c1cc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)c(O)cc1O,4.5379016188648444,0
CHEMBL1914495,C=CC(CBr)Nc1c2c(nc3ccc(OC)cc13)CCCC2,4.050122295963125,0
CHEMBL196401,C=CCC1(O)OCc2c(OC)c(OC)cc3ccnc1c23,3.7594507517174,0
CHEMBL196116,C=CCC1(OC)OCc2c(OC)c(OC)cc3ccnc1c23,4.0,0
CHEMBL140403,C=CCCC[N+](C)(C)C,2.9470000017962272,0
CHEMBL5420941,C=CCCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL4217666,C=CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,7.876148359032914,1
CHEMBL135086,C=CCC[N+](C)(C)C,3.072000002122498,0
CHEMBL61515,C=CCC[N+](C)(C)c1ccccc1O.[Br-],5.0,0
CHEMBL5399726,C=CCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL5431372,C=CCN(CCc1ccc(O)cc1)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL5422439,C=CCN(CCc1ccc(OC)cc1)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL5414976,C=CCN(CCc1cccc(OC)c1)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL5420342,C=CCN(CCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL5400996,C=CCN(CCc1ccccc1OC)Cc1cccc(OC)c1OCc1ccccc1,5.0,0
CHEMBL307721,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,7.420818753952375,1
CHEMBL399515,C=CCN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1,6.7447274948966935,1
CHEMBL4212713,C=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,7.176525770829699,1
CHEMBL5589962,C=CCNCC(O)COc1cc(C(C)C)ccc1C,6.866461091629782,1
CHEMBL606538,C=CCOc1ccc(/C=N/[C@@]23CC(C)=C[C@@H](Cc4[nH]c(=O)ccc42)/C3=C\C)cc1,7.508638306165727,1
CHEMBL5418052,C=CCOc1ccc(CCN(CC=C)Cc2cccc(OC)c2OCc2ccccc2)cc1,5.0,0
CHEMBL3393674,C=CC[C@@H]1[C@H](O)[C@@H](OCc2ccccc2)[C@H](O)CN1CCCCCCCC,4.657577319177793,0
CHEMBL135503,C=CC[N+](C)(C)C,2.5350000005956224,0
CHEMBL294498,C=CC[N+](C)(C)Cc1cccc(O)c1.[Br-],5.0,0
CHEMBL59490,C=CC[N+](C)(C)Cc1cccc(OC)c1.[Br-],5.0,0
CHEMBL140020,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1,8.096964306605276,1
CHEMBL464538,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1.[Br-].[Br-],7.567248495203609,1
CHEMBL58252,C=CC[N+](C)(C)c1ccc(O)cc1.[Br-],5.0,0
